155 91 1414
171 83 -2465
34 173 -1133
156 30 570
13 71 2161
22 187 1308
12 183 1643
35 149 1377
119 193 1579
135 37 2367
101 44 939
188 99 1091
19 194 -1803
192 40 -1726
186 80 -767
151 155 1890
63 26 -424
104 46 -1292
82 122 -1663
112 12 -582
96 69 305
5 124 919
55 159 187
176 2 -1251
93 190 -388
65 125 -1994
91 168 1319
107 161 -709
33 149 1147
130 111 -1015
152 156 -1361
31 49 17
22 187 -1066
181 85 -613
109 52 1875
18 4 2151
102 41 276
111 18 -204
109 93 -124
16 15 1790
167 27 -597
75 136 -2426
100 121 2173
161 45 -1513
184 15 -550
27 175 2113
171 104 162
75 141 1952
108 109 -874
157 53 -240
47 75 -1597
44 138 265
172 63 1570
171 154 -192
58 44 -1864
123 107 -915
165 80 2139
175 130 -2396
196 78 -1782
47 180 2006
83 150 1462
15 156 -1555
93 79 -1679
104 48 -549
1 169 -322
167 169 1109
71 195 57
12 64 1814
83 117 -1116
190 61 1803
155 18 1996
196 80 -343
34 2 1894
154 197 -832
61 76 1777
152 33 1780
133 57 -371
159 72 -1893
25 18 -118
10 192 -578
168 57 729
112 68 1557
50 176 -1404
119 125 -711
75 131 -2049
50 41 -2369
51 12 -663
187 118 1304
30 151 653
174 134 1477
132 143 -1719
159 38 -273
161 87 926
28 108 -1774
68 96 -1986
15 189 -1251
72 44 -1054
73 163 -1860
12 99 -91
103 8 51
190 153 2190
44 26 -510
9 126 344
175 18 -638
43 6 -1385
154 55 -350
138 133 -839
100 36 303
92 147 1384
14 1 1105
3 163 -1982
135 71 -2096
48 65 795
97 90 -738
125 177 -2023
159 112 -274
101 168 2335
108 190 1615
118 65 -1402
96 82 794
165 74 1023
172 128 2048
88 176 1708
39 178 1100
141 186 -575
84 140 1082
136 22 2251
177 69 491
114 95 1834
30 187 -17
4 185 -1759
53 93 -53
177 21 -632
36 97 2296
187 25 -1253
147 133 317
137 93 -1542
31 4 -770
184 73 2047
200 155 62
17 41 -688
18 129 109
111 123 1228
87 51 336
160 122 -2441
170 61 -1367
160 97 -1583
133 85 320
20 58 -1677
78 70 21
85 107 -411
105 57 -846
46 93 1749
160 45 -919
131 82 -2458
3 47 1058
97 67 2330
117 121 2424
120 188 949
28 1 -856
29 194 1468
145 149 -901
185 179 -2197
73 81 66
22 7 151
70 40 -211
99 51 -1970
169 11 -1607
14 94 1147
129 45 -1022
195 13 -557
145 199 211
183 38 517
189 31 -418
177 193 1766
191 101 -64
50 46 -2279
190 197 -1369
125 64 548
195 79 -2257
34 119 -2364
170 108 -1763
61 103 -403
104 188 1970
8 72 1112
17 38 -622
129 65 -1200
187 177 2441
12 42 761
112 75 -51
105 200 1491
165 174 -914
107 150 -628
190 83 -1051
69 4 -34
12 17 2457
107 135 1554
127 86 -2285
68 148 2422
119 163 -270
192 159 233
126 73 -1354
158 66 -36
72 100 1625
3 36 2255
50 11 134
167 118 701
89 68 -967
182 48 1414
198 160 1976
26 195 1317
83 75 -772
18 106 171
183 192 -1323
148 199 871
17 67 519
188 97 1581
187 78 1138
78 146 52
106 150 1720
56 89 -314
54 195 -1552
142 133 -1313
91 150 -232
153 16 -920
149 39 -2266
15 171 71
188 52 -939
61 178 -1914
41 59 -445
173 137 1019
172 92 -1906
128 45 1269
76 152 1797
108 86 2110
189 88 31
58 107 -1734
197 91 1486
181 81 172
157 128 -2101
19 78 -1360
150 186 -1535
34 137 -255
90 153 58
135 192 2455
154 40 1643
126 8 -1365
138 133 -755
117 47 -807
180 60 1759
184 30 985
71 164 57
76 130 -970
132 103 -2115
147 73 -221
77 128 -2144
76 41 485
89 94 1317
51 125 -1020
162 72 -2072
3 82 1499
55 95 608
78 87 -2055
42 199 2441
59 178 2309
125 162 -1743
24 3 1443
22 46 217
107 56 -1747
8 164 -591
193 25 2072
130 199 411
130 26 -816
87 136 475
143 139 2303
180 43 2415
69 90 -2497
59 1 612
130 4 471
196 138 652
171 64 -960
181 34 -2358
18 99 656
180 196 -17
32 135 1665
200 47 -2418
177 171 677
99 139 570
87 160 -1017
166 198 637
101 30 -2111
149 180 -1446
3 88 855
5 12 -326
71 149 244
180 107 906
53 48 2287
115 86 2302
84 98 -1745
78 34 -2259
55 121 998
70 185 4
134 158 572
178 42 -702
157 90 -1336
197 96 -242
104 35 -2224
73 57 571
168 24 1937
27 63 116
48 109 -1084
40 167 697
42 146 -169
127 81 -2491
101 163 1331
7 94 22
113 10 -628
87 198 2101
81 39 658
10 63 -965
179 136 -810
43 58 1371
24 197 1973
156 175 -774
108 10 551
117 102 1950
178 120 1344
28 112 1871
86 170 702
30 75 431
100 164 1635
40 105 -1731
177 100 -2262
19 47 260
180 21 -1874
151 22 -734
47 120 -2221
119 192 1557
176 190 -1631
171 67 58
181 2 -1396
131 151 238
149 179 1138
125 112 1304
105 19 -545
128 153 -2351
175 149 303
117 69 -1346
16 78 -1782
110 130 2279
101 139 -473
101 117 1345
86 53 -598
23 86 1816
14 127 -1930
126 190 1529
71 178 2404
169 156 -2106
36 148 -232
115 49 1064
42 161 1801
21 156 -1140
133 115 -1696
176 1 -2127
17 158 -863
124 61 -1190
84 73 1451
67 158 -1428
42 97 -1757
46 59 -752
87 62 1437
20 186 2494
178 108 -2144
180 163 -1679
66 15 -2255
40 17 -801
200 171 1776
61 5 -817
98 155 456
146 41 1372
74 82 -1218
186 158 2318
162 160 1254
78 113 940
198 140 687
43 121 -2185
43 14 743
126 73 440
105 82 -923
119 106 2367
186 64 -1467
105 35 -1007
79 167 809
186 61 -695
107 125 -1462
99 161 1913
125 76 -1582
40 117 1886
151 13 -793
3 75 856
133 76 -1826
8 30 488
27 121 -655
188 17 1801
111 28 2194
108 85 -1815
16 173 -687
198 76 1877
57 110 498
15 194 1031
37 83 -2123
65 157 -1306
69 39 -869
100 40 1255
130 184 1791
175 67 -579
171 21 1723
178 122 -134
146 81 2398
115 28 1225
68 122 -1301
7 175 1656
9 192 1161
51 48 -1503
37 20 1846
19 26 -1956
28 154 378
49 76 -1667
86 85 2089
163 88 -1799
89 122 -878
29 181 820
161 22 2352
80 55 500
165 157 1640
145 115 -2103
59 191 -1809
81 67 -102
76 153 1936
156 172 1486
88 133 726
88 39 295
45 125 1105
157 92 -637
154 138 1585
36 100 214
14 40 -241
100 143 -1087
38 84 2065
56 142 567
167 114 -1524
179 3 -2412
102 181 1801
45 81 -149
116 165 164
20 97 -1638
38 95 2093
126 40 1480
93 107 -900
178 62 1436
47 35 -327
199 70 -1865
72 177 1204
129 197 11
183 21 1469
36 121 735
63 133 -1572
9 91 137
50 3 -29
71 12 -1289
146 11 -6
143 28 1036
106 3 -1737
145 32 -2189
176 165 715
144 12 -1859
166 43 -516
195 17 -2497
118 149 1726
121 110 1491
50 31 395
152 54 1372
28 77 -107
155 38 -318
62 19 -2286
186 157 1256
3 169 -498
94 150 66
45 23 -203
181 143 -380
133 23 -1232
8 94 206
124 5 -2047
128 19 610
131 143 -53
15 115 1570
72 143 -765
21 113 -1923
189 71 -2095
59 183 -1017
152 160 901
187 105 1734
174 124 2281
138 48 1225
98 22 577
33 85 738
51 45 1409
52 86 -429
61 96 396
43 37 -1140
5 36 1979
131 117 -2265
173 150 829
137 17 949
101 62 -480
192 83 2181
90 36 2210
16 44 2201
130 79 -764
127 162 -1003
64 172 -1040
20 198 134
20 165 -1915
199 150 -2201
61 71 103
140 140 -1569
174 7 1341
156 79 -1758
182 105 976
200 73 863
25 133 278
91 196 -774
103 140 1704
154 186 -2434
47 155 1608
90 153 -1120
25 14 2489
72 157 -1524
2 117 884
117 75 -478
145 128 1939
143 85 -2322
110 154 2169
144 57 26
43 82 333
197 168 -1358
18 149 688
115 188 -92
116 151 -861
198 75 -2483
29 3 -2305
183 77 -554
115 200 2059
49 162 -2267
19 10 -2468
30 149 -1023
147 3 -1614
188 40 -920
83 88 -606
184 192 -2040
104 111 -1536
23 172 -1542
170 93 -1803
77 5 1376
122 63 -2139
148 52 1974
126 197 -1913
114 188 2407
46 57 -1131
26 167 -1241
79 175 293
96 85 1141
178 170 -906
20 183 2415
153 49 2366
19 163 -517
101 117 1786
114 191 -669
163 197 -1274
28 64 2245
106 75 -2298
116 72 94
64 39 -2092
178 74 -1951
134 42 -2428
142 72 -2053
116 119 1977
81 21 305
69 149 -1511
179 98 827
110 80 1961
24 76 2208
41 186 -494
70 2 1235
111 198 -354
114 185 2283
14 79 1364
153 13 1720
176 166 863
115 89 2040
142 69 2289
181 39 240
50 87 -412
70 70 -1443
97 114 -776
167 148 1718
48 4 -131
133 37 1500
35 189 693
1 88 -779
60 42 2239
180 157 -2084
51 144 2066
27 19 -913
132 156 -587
28 116 1688
167 11 1837
14 71 1553
52 87 -1059
169 72 603
37 104 -670
72 120 2448
116 62 1421
41 86 -1843
107 166 -1236
10 87 -1162
20 157 -1860
135 149 314
108 156 -1751
62 147 1775
15 132 -2063
158 79 -2105
140 141 222
173 80 -1025
11 75 -2109
171 57 -1015
37 55 1730
146 24 -1026
24 52 1922
122 142 -277
188 183 -2
131 23 1076
74 190 -1412
178 27 -952
51 199 -1442
141 84 -263
59 58 -2237
126 5 370
53 28 -1592
57 88 456
169 111 -149
111 95 -2276
176 196 -339
26 120 -5
162 85 1683
44 166 1270
160 44 -1691
100 88 -1279
162 102 1676
72 66 -65
76 183 -1818
178 107 -551
28 23 -333
154 164 2133
10 143 2451
160 33 1215
93 65 -2019
186 172 418
80 171 2465
20 172 1148
200 3 1530
62 131 -119
131 131 -251
70 138 60
85 58 -469
145 120 1837
190 131 -1155
167 110 2297
52 143 -852
110 21 -332
55 164 2421
151 106 -339
166 154 -2202
134 180 1352
56 66 -1092
39 28 393
147 182 -965
70 49 1670
32 76 -720
127 93 1320
104 152 209
134 22 1307
35 189 1257
134 96 1551
133 173 -1349
28 101 -895
21 112 1635
122 127 -1916
161 4 343
11 19 -1099
78 6 1143
148 90 -1643
152 30 -611
185 137 702
80 100 2404
92 47 -1877
36 137 -1045
69 38 -222
85 184 1145
10 191 -2117
181 196 1340
79 200 2244
148 26 -94
27 67 422
56 184 567
7 2 -836
12 136 862
46 34 2412
131 62 515
140 59 370
158 60 2283
30 108 1085
150 61 2089
146 159 -1552
129 194 -999
131 179 -2232
33 119 -2256
26 139 -1151
155 10 -670
20 24 -1055
49 51 -649
67 168 -1795
138 63 -2086
179 88 -1313
82 70 -139
127 123 2412
169 171 -893
105 178 -1994
109 176 1173
127 195 585
176 9 -334
172 147 233
105 75 -810
13 174 -2228
58 42 202
96 9 -838
104 62 463
194 26 655
23 147 -1698
96 31 493
152 5 388
114 10 -1155
197 168 274
178 151 -2110
142 67 -741
110 16 923
23 178 1589
38 61 387
2 195 1811
177 38 584
170 102 78
4 167 1368
178 169 2200
172 130 -1411
131 152 -94
83 27 -1220
137 195 -1048
6 78 -2376
21 167 1749
10 49 949
69 56 1105
85 3 700
82 10 2009
30 112 -132
5 70 1115
84 126 -830
179 72 104
191 106 1581
76 153 844
138 29 -647
139 13 -1282
117 166 -937
156 197 -41
159 68 -2154
189 189 1127
195 51 -1019
83 79 1863
44 184 -65
19 156 874
24 70 2294
197 100 -622
103 188 1545
180 126 -485
139 39 1750
131 127 1424
17 198 -818
192 28 1516
198 102 -1489
5 77 209
1 89 918
155 141 -1220
145 56 -459
16 183 1748
156 146 -2468
34 78 20
66 120 141
7 121 1814
22 46 1086
54 19 1046
100 148 -352
192 142 2356
162 24 2035
80 18 -759
87 200 371
130 20 1401
111 175 -1968
96 98 -534
62 122 1234
50 66 -1036
132 197 -1452
158 86 2283
185 164 1946
189 49 1831
36 5 320
185 19 1499
181 26 -2474
120 175 930
117 106 -1292
104 129 836
193 154 -2315
142 189 1856
176 19 643
40 67 -1741
77 52 -35
88 26 1060
89 135 1721
146 14 -2212
138 1 303
34 188 -1533
77 186 -2273
123 30 2265
167 191 709
127 136 -1711
69 175 539
51 66 -835
42 146 1349
43 109 990
130 12 -685
44 185 1096
154 88 -1454
157 126 2250
65 58 2029
145 116 1760
119 21 -741
122 143 93
112 169 -1529
81 35 1538
88 184 -672
150 112 -62
166 106 -2186
146 21 1792
71 44 2293
125 111 1723
81 59 -544
4 66 1520
135 78 -2142
62 178 775
15 144 151
168 23 1404
26 109 558
52 100 -1998
46 43 1030
69 17 -1410
185 146 628
50 183 1899
182 177 -107
99 123 545
146 153 2039
21 85 2225
118 195 1439
96 171 -1730
31 112 388
173 45 516
157 153 690
91 179 -984
200 25 -1815
54 19 998
168 16 1878
68 134 2461
39 11 -1884
92 22 -1066
112 121 1721
30 104 -1800
116 192 246
26 23 1808
32 132 -678
94 187 2194
156 45 453
28 93 -401
140 44 -49
81 12 872
72 11 1740
114 127 2309
66 139 -1928
168 129 -95
145 114 -1409
68 64 1394
160 43 -1642
19 12 1643
62 191 1071
48 100 1380
60 21 187
139 73 123
37 79 -2355
100 85 2459
100 117 1449
195 3 2455
8 135 -1224
43 125 974
4 84 1562
49 23 1060
33 121 -1825
23 165 -1513
194 78 -2295
184 40 431
25 161 1025
175 33 -2108
1 144 2039
160 151 1994
32 29 480
57 57 390
14 122 -2296
142 147 -760
49 68 275
141 81 -1409
152 35 1739
2 106 211
119 107 -1246
2 160 -6
130 40 2389
49 4 2129
83 200 2083
129 73 -1709
117 39 1538
118 152 -508
105 141 582
48 106 2035
68 55 -1974
90 60 -1886
65 86 2456
139 125 1435
170 150 -489
37 179 -633
200 84 -1865
158 136 -82
37 78 311
115 37 764
88 176 1973
156 39 -2108
26 1 808
67 1 650
4 181 1268
111 43 -2376
79 20 2075
100 41 -1651
88 183 934
21 19 -279
115 170 -1033
72 109 1384
26 137 -885
135 56 1830
186 30 -1918
73 108 -995
69 132 130
126 191 -855
158 141 -1135
160 34 -713
109 131 -444
170 199 2485
37 30 -949
66 87 1104
91 98 -1108
98 27 1379
68 86 -2198
165 7 -1065
173 184 -343
72 116 190
133 178 598
115 78 1498
53 84 627
145 117 902
20 1 1200
23 5 848
145 124 230
59 147 -1693
83 19 -97
179 15 -1502
167 105 1770
156 23 97
112 146 1533
20 132 -593
111 18 -1895
60 39 -158
148 77 -2248
110 153 1284
81 106 -1472
64 187 -926
116 163 -2132
24 65 -1929
172 81 -124
63 130 -1638
92 36 1665
44 82 -1830
43 118 -2385
14 130 -803
144 31 939
68 100 1035
122 29 1932
143 142 -1782
175 190 330
54 195 980
17 12 -876
74 41 1719
17 87 215
55 35 -754
153 50 1977
128 118 -207
175 40 1739
103 37 -871
152 42 997
30 177 130
92 113 160
125 111 -1215
130 35 941
37 65 1332
196 169 1642
102 115 -1738
17 68 1010
156 5 -2033
40 77 1536
105 162 2209
143 200 1175
162 66 1416
135 182 759
46 177 -2251
174 34 483
30 85 -2311
72 100 -2062
142 92 2424
193 67 -1140
20 71 -230
155 194 -978
144 103 1631
97 146 514
123 121 441
15 170 2461
101 155 1826
188 27 -854
86 79 -1965
15 88 1277
7 11 -2264
170 103 -781
51 123 1396
32 34 1095
74 157 633
48 36 -2335
34 152 2211
189 139 709
18 200 650
188 28 -1156
92 151 2399
115 197 1838
191 107 368
37 102 -2359
25 64 1694
126 44 -88
66 77 677
182 85 787
65 53 1359
44 123 28
5 125 349
109 199 -2480
11 82 -2239
92 76 903
144 80 2489
143 116 -888
44 184 -2419
194 93 -1586
62 98 151
17 125 51
79 139 267
106 140 -1927
181 62 -1913
124 164 1193
54 122 -487
6 15 -1537
155 78 -778
64 72 395
76 133 2001
94 172 -13
30 5 -43
140 163 2237
3 123 1844
86 79 767
16 103 1813
77 161 -1568
30 135 -1113
4 92 2452
121 135 1202
12 192 -2243
99 165 -2394
124 138 -1660
72 97 -2360
27 174 343
80 95 1280
74 189 -1173
127 66 -2170
183 61 656
124 154 -1621
169 185 2320
2 93 -1494
103 6 -695
108 28 -1514
89 175 -1480
71 81 186
164 182 173
44 165 840
44 116 1251
109 11 -37
69 187 -102
10 27 -547
140 136 -1693
35 20 518
170 128 1606
79 110 -792
139 183 -1299
128 27 104
172 138 512
73 95 -603
138 59 -879
30 119 483
74 13 -1568
82 184 -1276
124 71 2280
123 52 -348
128 58 2208
179 158 194
80 192 1024
40 156 1361
144 81 -1477
101 28 -2458
36 82 2013
112 21 190
31 157 -2264
142 142 -558
197 51 1272
102 83 -1504
162 163 1049
134 113 158
61 188 769
197 14 2040
176 196 2363
174 137 968
36 2 1483
126 106 -1095
162 194 -513
137 174 -1906
145 82 -1394
81 148 -1505
88 44 -1436
94 39 2428
86 82 -78
194 163 -2177
101 109 1702
173 15 1521
44 71 1725
26 124 1524
82 136 2042
192 183 -754
199 17 795
168 21 -1554
108 158 -672
12 118 139
122 113 776
101 102 -2489
160 118 635
199 92 -2043
48 14 -54
151 67 444
147 157 2316
70 151 -964
125 91 2010
121 39 286
18 102 1185
170 66 2289
194 136 -1550
114 56 1528
77 40 -947
117 131 1154
41 88 -1677
132 85 2475
191 108 1723
172 187 663
173 170 -932
27 80 635
169 107 23
163 79 2256
10 85 102
132 75 -1053
138 115 99
118 74 1033
187 196 -2140
57 159 -2297
37 66 1751
83 118 -591
127 52 494
179 171 1863
86 166 -2453
72 46 1884
24 112 -1177
108 34 379
102 47 580
135 60 324
68 97 986
34 196 1399
47 74 761
163 73 -1133
115 46 -18
24 81 46
21 189 -2323
124 84 2041
140 177 -557
167 85 761
200 79 1515
174 140 1111
156 56 1888
58 55 -2461
93 187 573
10 180 -1150
110 35 -1884
28 117 311
185 174 -2145
159 170 1497
100 157 2204
133 74 2103
180 58 -1019
39 16 224
187 159 -1555
190 104 17
31 121 1311
84 52 -352
67 165 1820
4 24 385
67 66 -83
35 45 -2407
156 152 1986
45 182 -1149
156 137 477
170 85 -24
30 158 1424
70 166 -200
128 89 -897
97 32 -61
128 137 -1606
93 28 985
73 150 1217
186 20 -836
64 80 1757
131 120 -1237
136 197 -911
110 169 -1253
132 53 1052
156 71 431
80 30 -6
68 150 -2219
22 90 745
91 129 685
38 138 2439
155 123 -2187
49 174 -1685
135 34 -336
45 140 -2468
119 179 -1537
19 165 1684
109 84 413
198 76 2449
76 138 -583
55 97 901
15 45 -2171
63 67 -2154
131 154 1120
15 9 -977
188 155 -2441
141 132 1686
38 10 -1464
93 41 591
106 29 -2152
191 148 1972
111 82 912
187 138 35
60 57 2111
101 107 1922
110 115 1872
150 66 743
106 68 -1911
37 105 2497
197 154 685
59 91 -909
7 51 593
72 148 -1520
75 89 796
198 105 1158
22 184 -1730
185 17 -384
57 129 -1284
52 95 316
43 49 585
18 24 -224
146 154 -1388
41 124 540
61 10 467
153 154 -1459
20 93 -2246
45 174 -1848
64 45 -423
58 194 -345
166 181 2171
106 84 -1428
86 11 1094
58 151 842
133 58 -1003
44 75 -1415
6 131 -1050
91 95 432
182 39 -1371
180 87 -1048
179 48 731
87 106 -1536
177 146 203
113 103 1935
67 3 -314
200 118 -531
176 21 757
41 96 1357
174 145 -1840
16 79 1066
8 171 -246
79 35 1928
85 19 -1310
61 109 1710
5 69 733
46 105 905
37 171 -338
156 159 -938
117 126 2089
99 98 -1396
67 182 1678
191 131 2314
8 87 -2396
21 20 -685
99 139 -1346
8 186 -1553
144 117 -759
142 109 -2029
157 118 2497
171 51 -1130
186 163 2014
167 128 2102
71 64 -1621
191 4 1682
58 9 976
71 50 1534
125 86 -2389
20 192 1663
49 2 1541
25 56 1987
149 164 816
179 3 -1456
183 120 -84
173 17 -445
40 63 1798
137 66 974
131 82 -1393
81 91 697
50 62 -1573
185 45 -1498
169 39 -1508
185 172 944
167 188 -57
113 78 1000
86 187 1838
92 129 913
64 6 -1400
91 129 -1893
143 23 1413
145 178 -1186
7 80 276
86 94 -1112
182 43 -272
98 23 380
165 29 -456
60 165 1769
37 10 247
165 182 -1734
92 188 1137
107 181 -82
117 140 1609
107 154 -1215
192 73 -1666
142 117 1250
139 185 702
74 200 98
104 115 -1337
132 19 -1678
22 67 -774
37 94 1634
113 100 1227
49 23 -2077
88 50 -920
125 131 -1203
132 129 -1798
47 188 -2352
139 149 1176
55 181 64
54 174 -2045
101 117 1894
149 133 281
146 13 748
171 145 -2343
150 139 -456
112 126 1914
129 92 -1506
45 30 -848
167 123 209
178 63 -554
165 107 -346
90 3 -1307
194 98 -1176
137 39 -775
164 53 1905
12 116 -467
145 109 1553
128 172 1626
94 123 2009
98 28 -130
187 11 -1423
136 153 -178
61 42 -655
111 188 1280
69 112 -2263
79 57 2278
168 7 270
78 57 -973
42 27 875
2 91 -2254
95 196 2340
120 5 -2209
20 112 -1707
47 31 -587
29 93 -2238
131 200 637
164 117 1045
118 102 -590
132 189 1074
70 96 -1273
31 116 -2430
120 93 1120
180 141 -2157
112 52 770
145 184 1538
122 94 -2361
65 159 675
145 164 -750
191 17 1227
6 86 1049
27 73 -1298
129 139 834
127 192 1730
173 100 -516
127 76 -1266
39 33 842
81 41 1478
154 47 1112
100 53 2197
190 12 -2370
92 175 -1632
26 174 1996
176 162 -1113
184 123 -410
5 89 1212
20 172 1574
103 79 -2337
124 193 -1846
87 176 874
102 115 -2378
81 27 -1500
158 160 -945
20 181 -557
115 101 -1330
49 50 -628
187 40 -2105
14 175 539
53 169 1169
98 191 -104
52 134 -1545
4 10 -1269
148 47 0
69 150 193
65 44 1499
59 137 -2237
117 67 1558
88 155 -44
93 114 -854
127 108 -1790
138 27 -444
175 58 -1752
154 43 318
71 168 -1689
155 141 -333
86 52 -689
43 76 -1162
82 101 -1566
101 144 1298
102 12 104
127 23 1208
130 150 -672
178 154 -2006
81 7 1142
171 43 1551
165 185 260
117 69 -1918
64 104 -165
133 169 120
155 11 793
23 168 -2220
140 141 955
52 18 766
88 110 -1172
2 44 1604
197 127 778
141 19 -658
198 29 -1640
180 31 -956
8 93 -1412
192 60 939
42 155 682
75 68 -768
82 3 1216
106 103 -2341
88 164 1204
87 101 990
34 97 -1688
131 152 -861
52 17 -415
164 30 -479
167 21 -988
134 182 -1149
106 192 1117
164 52 -1984
76 198 -2366
133 153 -2254
134 162 547
