174 55 1033
76 56 -1035
33 193 -10
132 102 176
52 98 451
76 68 1092
139 52 -1077
1 81 87
160 172 -982
78 11 -432
1 123 639
80 65 368
84 158 632
44 176 -887
72 80 967
76 55 -993
179 116 -20
138 30 777
25 131 -440
161 141 77
191 153 206
176 127 -254
24 58 -765
50 49 -413
158 155 -378
62 102 537
28 65 -381
103 195 -871
67 88 -204
21 123 1059
74 21 815
103 133 -1150
62 128 1178
78 50 73
64 181 -92
63 130 485
113 197 -783
14 146 756
179 12 540
166 11 908
73 87 -310
199 140 322
76 146 361
107 67 -1136
140 107 -1002
2 31 -977
1 162 164
160 171 734
30 120 -226
78 106 -186
143 114 515
86 87 -767
22 146 612
44 46 566
124 137 1046
112 188 -348
24 8 -64
29 14 398
76 194 983
145 95 -181
34 116 269
69 64 -59
26 196 -314
131 195 -367
56 182 267
76 141 503
80 69 1101
82 7 587
106 60 -18
143 45 -215
198 27 974
162 125 616
133 9 -200
51 152 232
32 37 803
80 161 614
98 24 214
192 65 74
146 85 485
179 52 -282
166 103 698
173 136 -1070
22 110 -992
111 36 485
125 144 -812
90 32 539
197 24 -104
72 190 -691
190 180 -208
45 30 -277
46 82 298
100 107 -596
4 45 746
116 110 -393
13 49 -456
118 13 497
195 186 -697
1 104 1150
98 173 552
183 9 1013
124 108 977
66 81 387
114 101 -987
154 97 269
200 19 -521
191 168 654
53 30 -823
18 59 910
80 187 157
50 57 -994
121 37 -106
140 196 845
129 60 -48
122 55 -597
199 64 1041
144 122 371
150 161 -701
71 35 -1101
53 173 -1160
151 10 958
89 137 -87
51 189 495
87 71 -69
83 130 -1023
175 163 -904
79 174 783
76 66 -664
62 146 -32
104 117 881
108 104 -32
78 93 -483
24 198 -358
3 195 -1073
59 181 -1072
6 122 -499
78 135 -978
66 23 -491
183 164 547
157 190 -607
93 131 420
6 188 877
167 18 -787
138 32 -6
20 21 -502
130 140 807
117 94 838
104 108 185
80 193 134
52 6 1072
188 97 1044
91 159 -173
163 106 -310
106 158 -339
197 69 -968
49 108 978
187 63 -260
10 126 807
42 195 934
166 87 -661
65 189 -456
56 95 -975
137 69 -473
45 67 247
134 115 366
116 84 852
171 38 -566
2 24 -1127
159 5 290
32 165 22
101 122 -53
48 153 -1017
153 76 597
26 82 -251
47 40 164
1 51 -720
82 170 141
18 182 -294
111 170 -769
76 2 1137
69 119 -952
124 138 500
163 69 -79
138 186 549
2 97 355
129 130 -948
27 131 839
154 49 630
51 9 899
93 194 -1131
87 147 -468
169 58 -187
78 80 -1153
143 113 -539
161 188 -603
198 27 -738
164 169 -850
36 11 940
108 116 -1148
52 9 -16
100 15 1076
57 127 -613
120 12 -725
93 196 880
24 165 1116
116 103 535
123 184 425
121 109 -523
185 132 -559
48 49 347
67 4 55
90 52 -692
169 132 947
23 3 -318
126 113 912
56 76 104
125 169 -721
103 165 -74
107 150 -803
94 65 1070
69 159 -349
151 1 -776
79 97 -338
97 186 -1088
187 199 -602
132 155 58
120 183 1084
69 142 617
134 82 20
18 29 -363
40 139 493
109 78 -473
168 144 753
165 59 -834
150 55 -414
20 57 -679
194 196 8
183 85 -1042
138 177 -483
73 5 575
104 61 -632
16 8 580
143 90 -885
160 94 -627
25 145 -71
76 65 828
170 168 -945
178 146 -252
159 27 -381
151 188 -731
99 126 434
138 11 1188
72 98 -1009
193 184 999
123 23 936
51 109 -585
48 3 -27
30 146 194
23 27 -86
192 45 -874
170 113 696
178 115 -916
61 24 -220
32 75 -814
29 76 -276
7 66 -91
65 132 -628
169 17 289
77 198 -466
193 18 -114
50 30 435
109 104 -31
91 25 -728
199 12 -913
98 190 95
10 187 38
176 160 311
197 199 1180
57 114 -508
193 10 -104
126 157 -455
96 133 471
46 173 238
2 173 734
24 29 -180
53 172 911
29 111 356
127 176 672
173 56 723
111 63 890
81 187 1133
159 194 61
192 22 -922
180 68 -651
5 184 -695
73 194 835
61 152 -184
53 69 -914
81 187 412
183 129 798
100 176 -563
22 149 -653
147 166 -297
147 164 1022
48 119 975
163 65 -189
70 194 -498
200 43 1036
51 82 511
100 35 -289
43 127 1196
20 26 -82
17 182 112
166 126 428
144 172 213
66 117 -632
194 174 455
78 74 1127
71 51 987
65 146 621
180 166 1055
25 110 -660
11 50 -920
199 20 -283
21 96 560
150 149 -236
194 7 -1154
162 35 -1023
68 193 293
141 88 478
64 152 330
120 60 81
3 39 -95
52 59 562
127 33 146
118 195 -981
80 155 362
171 148 -1115
16 10 -1088
94 12 -143
193 142 -677
19 2 881
99 19 -1039
64 63 998
188 80 -894
200 7 479
53 83 920
77 96 -822
9 91 -150
82 41 939
8 52 -650
175 78 -419
44 112 66
63 59 -805
62 58 -424
48 106 794
82 59 -597
37 191 -1128
124 72 -943
99 128 -483
13 200 -1191
85 124 -316
157 40 683
170 21 -179
119 106 -430
179 98 701
124 64 -544
102 186 -524
178 97 738
107 168 -713
6 151 -96
78 165 -1065
42 55 -178
56 165 -1177
83 147 247
33 62 -286
152 180 278
98 182 -1177
187 114 663
82 120 -1052
87 189 897
157 95 475
100 8 -994
127 99 -752
103 46 277
119 105 32
59 79 -41
54 169 -204
171 82 804
113 1 85
101 34 1042
16 36 152
189 167 756
73 78 -247
183 90 1132
88 138 -951
174 3 1138
165 82 -190
32 189 1185
131 116 265
53 120 918
42 199 544
41 152 370
13 137 -1018
76 42 696
47 182 -738
136 25 28
81 157 311
46 167 -149
185 72 -539
112 97 19
20 10 536
20 36 54
200 31 1059
197 46 912
194 7 76
100 195 1061
112 2 1065
153 141 -612
178 111 -528
136 111 388
148 164 402
190 154 -1033
120 73 -1091
85 120 677
33 44 1099
58 6 818
129 28 562
158 27 492
143 168 -816
128 163 -337
30 39 507
159 198 388
198 64 559
127 48 -1123
28 9 -515
60 87 1088
191 99 -973
184 177 578
188 26 1129
121 57 -601
163 36 530
134 191 939
181 194 -655
77 95 -591
58 192 533
36 149 450
168 23 -626
59 169 -130
108 155 1195
199 88 958
143 68 -815
68 177 1165
127 46 -972
168 41 576
161 68 -758
86 55 216
172 140 -70
95 75 -869
32 89 -707
13 86 -920
29 12 1049
7 93 13
59 185 -385
162 50 685
32 124 -108
166 73 1189
101 193 582
123 129 13
115 136 489
80 23 39
137 144 -377
11 15 -50
175 31 821
68 26 -153
14 123 679
196 124 -873
183 190 97
168 40 43
117 139 1148
10 89 253
185 115 626
192 114 46
111 126 -369
110 194 503
199 133 765
199 184 -89
24 129 -1033
34 5 -876
81 28 175
19 54 835
182 128 689
179 50 -597
55 178 137
161 22 524
100 170 409
141 80 -329
180 137 461
164 4 -1168
194 59 234
69 173 -942
29 49 442
182 69 987
141 29 1087
186 77 -770
73 10 375
174 18 959
183 79 -506
183 17 -797
13 95 205
6 199 -746
172 19 -848
22 146 -952
130 137 1191
111 116 2
89 23 -439
185 63 -458
96 55 224
42 37 582
85 152 -417
77 25 179
120 168 1033
18 74 99
95 24 -21
126 22 -759
142 18 -240
108 68 448
40 125 -1046
47 46 806
193 36 1098
91 31 635
38 141 1177
33 114 888
26 161 78
185 63 780
93 79 35
100 58 303
90 140 1147
39 110 -115
112 19 -779
72 57 -365
177 112 801
33 76 -479
106 132 743
25 14 -734
91 148 775
123 58 -150
141 103 -881
133 163 1081
18 80 -696
125 165 99
60 62 -1109
186 8 516
96 151 -461
128 168 -21
87 19 -871
129 114 -1184
152 88 -1164
97 135 -332
131 116 204
74 119 -775
16 49 -420
86 56 656
77 198 -611
20 87 -508
64 43 935
14 142 -11
95 152 1162
134 143 -275
90 13 686
44 16 339
179 144 411
33 150 637
31 89 1184
163 31 717
47 109 -524
62 99 -701
152 134 100
172 5 610
186 61 722
73 102 -776
46 150 1081
146 16 35
93 40 -206
128 123 200
27 135 892
133 99 436
187 149 -268
111 50 -12
179 142 -535
118 72 -1133
128 159 -687
170 167 723
28 41 -256
154 32 -75
77 154 -349
171 105 887
38 91 -939
33 121 -971
146 14 -1022
185 141 341
29 181 446
8 65 -1147
130 143 -217
14 193 991
11 72 567
10 135 -186
79 88 -1154
61 39 -971
97 38 -1008
31 78 -214
99 9 340
85 198 -847
48 147 -984
47 178 65
150 168 -1149
72 52 523
181 101 -406
25 176 -1160
37 122 1085
78 142 132
147 40 -554
75 50 -537
27 75 238
87 117 610
122 166 -653
130 166 770
154 32 -457
197 11 94
146 111 1036
159 174 -102
11 149 -895
136 132 -276
20 134 -475
33 39 -905
112 21 960
174 165 739
59 32 -697
144 70 -534
149 178 -1037
17 179 818
186 157 634
131 104 -1059
160 192 -727
14 175 949
26 133 -549
16 71 -1057
45 132 983
66 170 -991
84 138 340
59 61 -515
55 9 -95
149 151 -804
20 127 939
87 32 -41
181 156 -114
140 122 -252
27 189 329
119 142 -1124
47 137 300
55 25 9
198 191 -213
13 82 278
131 142 -219
42 87 -95
167 26 -753
96 59 332
140 192 -222
182 1 -364
155 126 -10
87 104 -1067
142 4 -869
105 85 -743
121 118 241
99 42 -1188
135 158 1199
45 96 -420
81 81 -891
85 68 279
48 181 107
114 79 1038
68 78 181
161 32 -344
128 63 -84
104 158 602
134 15 575
136 9 449
71 177 -1090
24 106 155
185 146 -918
66 6 1023
24 36 1129
53 118 959
81 173 956
183 149 712
3 178 -1161
50 140 534
37 158 -863
5 134 -1080
44 47 6
21 53 -1
18 92 225
147 127 439
27 94 987
13 188 1195
147 167 1115
175 2 -518
192 33 -331
148 19 -237
177 41 -996
102 38 -453
85 108 -789
169 92 691
48 118 917
67 106 1072
5 91 -358
72 138 529
54 15 -671
22 41 -1091
91 77 63
71 176 -1071
117 199 530
66 186 502
63 151 923
178 162 -228
20 124 -340
180 145 210
136 44 -976
95 113 870
112 160 1183
50 58 849
131 41 654
87 171 -792
39 64 -279
120 25 -726
164 82 570
24 94 -1062
6 125 598
165 166 -589
183 189 -139
35 165 -722
112 34 910
66 199 659
39 25 -653
163 120 268
64 160 -388
71 114 991
166 85 -983
2 182 -827
161 131 -667
142 146 502
16 13 -1079
57 131 1196
145 187 457
100 159 -564
69 79 -397
35 180 514
87 110 41
8 55 -572
76 58 880
134 26 97
86 101 1115
106 63 595
37 114 729
80 103 1031
127 124 -316
124 168 333
